Geolocation,Commodity,Date,Area_Harvested_in_Hectares,Commodity_Type
region vi (western visayas),corn,2020-01-01,9841.333333333334,corn
region vi (western visayas),corn,2020-02-01,9841.333333333334,corn
region vi (western visayas),corn,2020-03-01,9841.333333333334,corn
region vi (western visayas),corn,2020-04-01,4350.333333333333,corn
region vi (western visayas),corn,2020-05-01,4350.333333333333,corn
region vi (western visayas),corn,2020-06-01,4350.333333333333,corn
region vi (western visayas),corn,2020-07-01,15223.666666666666,corn
region vi (western visayas),corn,2020-08-01,15223.666666666666,corn
region vi (western visayas),corn,2020-09-01,15223.666666666666,corn
region vi (western visayas),corn,2020-10-01,7077.0,corn
region vi (western visayas),corn,2020-11-01,7077.0,corn
region vi (western visayas),corn,2020-12-01,7077.0,corn
region vi (western visayas),corn,2021-01-01,10096.666666666666,corn
region vi (western visayas),corn,2021-02-01,10096.666666666666,corn
region vi (western visayas),corn,2021-03-01,10096.666666666666,corn
region vi (western visayas),corn,2021-04-01,4832.0,corn
region vi (western visayas),corn,2021-05-01,4832.0,corn
region vi (western visayas),corn,2021-06-01,4832.0,corn
region vi (western visayas),corn,2021-07-01,16191.333333333334,corn
region vi (western visayas),corn,2021-08-01,16191.333333333334,corn
region vi (western visayas),corn,2021-09-01,16191.333333333334,corn
region vi (western visayas),corn,2021-10-01,6948.633333333334,corn
region vi (western visayas),corn,2021-11-01,6948.633333333334,corn
region vi (western visayas),corn,2021-12-01,6948.633333333334,corn
region vi (western visayas),corn,2022-01-01,10661.88,corn
region vi (western visayas),corn,2022-02-01,10661.88,corn
region vi (western visayas),corn,2022-03-01,10661.88,corn
region vi (western visayas),corn,2022-04-01,4636.22,corn
region vi (western visayas),corn,2022-05-01,4636.22,corn
region vi (western visayas),corn,2022-06-01,4636.22,corn
region vi (western visayas),corn,2022-07-01,14887.333333333334,corn
region vi (western visayas),corn,2022-08-01,14887.333333333334,corn
region vi (western visayas),corn,2022-09-01,14887.333333333334,corn
region vi (western visayas),corn,2022-10-01,7138.506666666667,corn
region vi (western visayas),corn,2022-11-01,7138.506666666667,corn
region vi (western visayas),corn,2022-12-01,7138.506666666667,corn
region vi (western visayas),corn,2023-01-01,10813.233333333334,corn
region vi (western visayas),corn,2023-02-01,10813.233333333334,corn
region vi (western visayas),corn,2023-03-01,10813.233333333334,corn
region vi (western visayas),corn,2023-04-01,4858.666666666667,corn
region vi (western visayas),corn,2023-05-01,4858.666666666667,corn
region vi (western visayas),corn,2023-06-01,4858.666666666667,corn
region vi (western visayas),corn,2023-07-01,12897.333333333334,corn
region vi (western visayas),corn,2023-08-01,12897.333333333334,corn
region vi (western visayas),corn,2023-09-01,12897.333333333334,corn
region vi (western visayas),corn,2023-10-01,6321.333333333333,corn
region vi (western visayas),corn,2023-11-01,6321.333333333333,corn
region vi (western visayas),corn,2023-12-01,6321.333333333333,corn
region vi (western visayas),corn,2024-01-01,9722.0,corn
region vi (western visayas),corn,2024-02-01,9722.0,corn
region vi (western visayas),corn,2024-03-01,9722.0,corn
region vi (western visayas),corn,2024-04-01,3511.0,corn
region vi (western visayas),corn,2024-05-01,3511.0,corn
region vi (western visayas),corn,2024-06-01,3511.0,corn
region vi (western visayas),corn,2024-07-01,6921.88,corn
region vi (western visayas),corn,2024-08-01,6921.88,corn
region vi (western visayas),corn,2024-09-01,6921.88,corn
region vi (western visayas),corn,2024-10-01,4673.666666666667,corn
region vi (western visayas),corn,2024-11-01,4673.666666666667,corn
region vi (western visayas),corn,2024-12-01,4673.666666666667,corn
region vi (western visayas),irrigated palay,2020-01-01,28083.333333333332,rice
region vi (western visayas),irrigated palay,2020-02-01,28083.333333333332,rice
region vi (western visayas),irrigated palay,2020-03-01,28083.333333333332,rice
region vi (western visayas),irrigated palay,2020-04-01,7674.333333333333,rice
region vi (western visayas),irrigated palay,2020-05-01,7674.333333333333,rice
region vi (western visayas),irrigated palay,2020-06-01,7674.333333333333,rice
region vi (western visayas),irrigated palay,2020-07-01,31115.333333333332,rice
region vi (western visayas),irrigated palay,2020-08-01,31115.333333333332,rice
region vi (western visayas),irrigated palay,2020-09-01,31115.333333333332,rice
region vi (western visayas),irrigated palay,2020-10-01,30696.333333333332,rice
region vi (western visayas),irrigated palay,2020-11-01,30696.333333333332,rice
region vi (western visayas),irrigated palay,2020-12-01,30696.333333333332,rice
region vi (western visayas),irrigated palay,2021-01-01,28538.666666666668,rice
region vi (western visayas),irrigated palay,2021-02-01,28538.666666666668,rice
region vi (western visayas),irrigated palay,2021-03-01,28538.666666666668,rice
region vi (western visayas),irrigated palay,2021-04-01,9380.0,rice
region vi (western visayas),irrigated palay,2021-05-01,9380.0,rice
region vi (western visayas),irrigated palay,2021-06-01,9380.0,rice
region vi (western visayas),irrigated palay,2021-07-01,33519.333333333336,rice
region vi (western visayas),irrigated palay,2021-08-01,33519.333333333336,rice
region vi (western visayas),irrigated palay,2021-09-01,33519.333333333336,rice
region vi (western visayas),irrigated palay,2021-10-01,27642.333333333332,rice
region vi (western visayas),irrigated palay,2021-11-01,27642.333333333332,rice
region vi (western visayas),irrigated palay,2021-12-01,27642.333333333332,rice
region vi (western visayas),irrigated palay,2022-01-01,28946.0,rice
region vi (western visayas),irrigated palay,2022-02-01,28946.0,rice
region vi (western visayas),irrigated palay,2022-03-01,28946.0,rice
region vi (western visayas),irrigated palay,2022-04-01,8649.016666666666,rice
region vi (western visayas),irrigated palay,2022-05-01,8649.016666666666,rice
region vi (western visayas),irrigated palay,2022-06-01,8649.016666666666,rice
region vi (western visayas),irrigated palay,2022-07-01,34920.0,rice
region vi (western visayas),irrigated palay,2022-08-01,34920.0,rice
region vi (western visayas),irrigated palay,2022-09-01,34920.0,rice
region vi (western visayas),irrigated palay,2022-10-01,27200.923333333336,rice
region vi (western visayas),irrigated palay,2022-11-01,27200.923333333336,rice
region vi (western visayas),irrigated palay,2022-12-01,27200.923333333336,rice
region vi (western visayas),irrigated palay,2023-01-01,29578.0,rice
region vi (western visayas),irrigated palay,2023-02-01,29578.0,rice
region vi (western visayas),irrigated palay,2023-03-01,29578.0,rice
region vi (western visayas),irrigated palay,2023-04-01,7653.0,rice
region vi (western visayas),irrigated palay,2023-05-01,7653.0,rice
region vi (western visayas),irrigated palay,2023-06-01,7653.0,rice
region vi (western visayas),irrigated palay,2023-07-01,31085.0,rice
region vi (western visayas),irrigated palay,2023-08-01,31085.0,rice
region vi (western visayas),irrigated palay,2023-09-01,31085.0,rice
region vi (western visayas),irrigated palay,2023-10-01,31932.0,rice
region vi (western visayas),irrigated palay,2023-11-01,31932.0,rice
region vi (western visayas),irrigated palay,2023-12-01,31932.0,rice
region vi (western visayas),irrigated palay,2024-01-01,29765.0,rice
region vi (western visayas),irrigated palay,2024-02-01,29765.0,rice
region vi (western visayas),irrigated palay,2024-03-01,29765.0,rice
region vi (western visayas),irrigated palay,2024-04-01,6592.883333333334,rice
region vi (western visayas),irrigated palay,2024-05-01,6592.883333333334,rice
region vi (western visayas),irrigated palay,2024-06-01,6592.883333333334,rice
region vi (western visayas),irrigated palay,2024-07-01,18303.666666666668,rice
region vi (western visayas),irrigated palay,2024-08-01,18303.666666666668,rice
region vi (western visayas),irrigated palay,2024-09-01,18303.666666666668,rice
region vi (western visayas),irrigated palay,2024-10-01,31505.0,rice
region vi (western visayas),irrigated palay,2024-11-01,31505.0,rice
region vi (western visayas),irrigated palay,2024-12-01,31505.0,rice
region vi (western visayas),palay,2020-01-01,64111.64666666667,rice
region vi (western visayas),palay,2020-02-01,64111.64666666667,rice
region vi (western visayas),palay,2020-03-01,64111.64666666667,rice
region vi (western visayas),palay,2020-04-01,12717.666666666666,rice
region vi (western visayas),palay,2020-05-01,12717.666666666666,rice
region vi (western visayas),palay,2020-06-01,12717.666666666666,rice
region vi (western visayas),palay,2020-07-01,67528.0,rice
region vi (western visayas),palay,2020-08-01,67528.0,rice
region vi (western visayas),palay,2020-09-01,67528.0,rice
region vi (western visayas),palay,2020-10-01,74621.33333333333,rice
region vi (western visayas),palay,2020-11-01,74621.33333333333,rice
region vi (western visayas),palay,2020-12-01,74621.33333333333,rice
region vi (western visayas),palay,2021-01-01,65523.333333333336,rice
region vi (western visayas),palay,2021-02-01,65523.333333333336,rice
region vi (western visayas),palay,2021-03-01,65523.333333333336,rice
region vi (western visayas),palay,2021-04-01,16473.333333333332,rice
region vi (western visayas),palay,2021-05-01,16473.333333333332,rice
region vi (western visayas),palay,2021-06-01,16473.333333333332,rice
region vi (western visayas),palay,2021-07-01,76504.66666666667,rice
region vi (western visayas),palay,2021-08-01,76504.66666666667,rice
region vi (western visayas),palay,2021-09-01,76504.66666666667,rice
region vi (western visayas),palay,2021-10-01,67141.0,rice
region vi (western visayas),palay,2021-11-01,67141.0,rice
region vi (western visayas),palay,2021-12-01,67141.0,rice
region vi (western visayas),palay,2022-01-01,66317.66666666667,rice
region vi (western visayas),palay,2022-02-01,66317.66666666667,rice
region vi (western visayas),palay,2022-03-01,66317.66666666667,rice
region vi (western visayas),palay,2022-04-01,15077.25,rice
region vi (western visayas),palay,2022-05-01,15077.25,rice
region vi (western visayas),palay,2022-06-01,15077.25,rice
region vi (western visayas),palay,2022-07-01,79487.66666666667,rice
region vi (western visayas),palay,2022-08-01,79487.66666666667,rice
region vi (western visayas),palay,2022-09-01,79487.66666666667,rice
region vi (western visayas),palay,2022-10-01,66217.50333333334,rice
region vi (western visayas),palay,2022-11-01,66217.50333333334,rice
region vi (western visayas),palay,2022-12-01,66217.50333333334,rice
region vi (western visayas),palay,2023-01-01,67456.66666666667,rice
region vi (western visayas),palay,2023-02-01,67456.66666666667,rice
region vi (western visayas),palay,2023-03-01,67456.66666666667,rice
region vi (western visayas),palay,2023-04-01,13944.333333333334,rice
region vi (western visayas),palay,2023-05-01,13944.333333333334,rice
region vi (western visayas),palay,2023-06-01,13944.333333333334,rice
region vi (western visayas),palay,2023-07-01,68842.0,rice
region vi (western visayas),palay,2023-08-01,68842.0,rice
region vi (western visayas),palay,2023-09-01,68842.0,rice
region vi (western visayas),palay,2023-10-01,71855.66666666667,rice
region vi (western visayas),palay,2023-11-01,71855.66666666667,rice
region vi (western visayas),palay,2023-12-01,71855.66666666667,rice
region vi (western visayas),palay,2024-01-01,68756.0,rice
region vi (western visayas),palay,2024-02-01,68756.0,rice
region vi (western visayas),palay,2024-03-01,68756.0,rice
region vi (western visayas),palay,2024-04-01,9515.383333333333,rice
region vi (western visayas),palay,2024-05-01,9515.383333333333,rice
region vi (western visayas),palay,2024-06-01,9515.383333333333,rice
region vi (western visayas),palay,2024-07-01,31670.333333333332,rice
region vi (western visayas),palay,2024-08-01,31670.333333333332,rice
region vi (western visayas),palay,2024-09-01,31670.333333333332,rice
region vi (western visayas),palay,2024-10-01,80715.33333333333,rice
region vi (western visayas),palay,2024-11-01,80715.33333333333,rice
region vi (western visayas),palay,2024-12-01,80715.33333333333,rice
region vi (western visayas),rainfed palay,2020-01-01,36028.31333333333,rice
region vi (western visayas),rainfed palay,2020-02-01,36028.31333333333,rice
region vi (western visayas),rainfed palay,2020-03-01,36028.31333333333,rice
region vi (western visayas),rainfed palay,2020-04-01,5043.333333333333,rice
region vi (western visayas),rainfed palay,2020-05-01,5043.333333333333,rice
region vi (western visayas),rainfed palay,2020-06-01,5043.333333333333,rice
region vi (western visayas),rainfed palay,2020-07-01,36412.666666666664,rice
region vi (western visayas),rainfed palay,2020-08-01,36412.666666666664,rice
region vi (western visayas),rainfed palay,2020-09-01,36412.666666666664,rice
region vi (western visayas),rainfed palay,2020-10-01,43925.0,rice
region vi (western visayas),rainfed palay,2020-11-01,43925.0,rice
region vi (western visayas),rainfed palay,2020-12-01,43925.0,rice
region vi (western visayas),rainfed palay,2021-01-01,36984.666666666664,rice
region vi (western visayas),rainfed palay,2021-02-01,36984.666666666664,rice
region vi (western visayas),rainfed palay,2021-03-01,36984.666666666664,rice
region vi (western visayas),rainfed palay,2021-04-01,7093.333333333333,rice
region vi (western visayas),rainfed palay,2021-05-01,7093.333333333333,rice
region vi (western visayas),rainfed palay,2021-06-01,7093.333333333333,rice
region vi (western visayas),rainfed palay,2021-07-01,42985.333333333336,rice
region vi (western visayas),rainfed palay,2021-08-01,42985.333333333336,rice
region vi (western visayas),rainfed palay,2021-09-01,42985.333333333336,rice
region vi (western visayas),rainfed palay,2021-10-01,39498.666666666664,rice
region vi (western visayas),rainfed palay,2021-11-01,39498.666666666664,rice
