Geolocation,Commodity,Date,Production_Volume_by_MetricTons,Commodity_Type
region vi (western visayas),corn,2022-11-01,20656.14,corn
region vi (western visayas),corn,2022-12-01,20656.14,corn
region vi (western visayas),corn,2023-01-01,36625.4,corn
region vi (western visayas),corn,2023-02-01,36625.4,corn
region vi (western visayas),corn,2023-03-01,36625.4,corn
region vi (western visayas),corn,2023-04-01,11546.526666666667,corn
region vi (western visayas),corn,2023-05-01,11546.526666666667,corn
region vi (western visayas),corn,2023-06-01,11546.526666666667,corn
region vi (western visayas),corn,2023-07-01,43058.82666666667,corn
region vi (western visayas),corn,2023-08-01,43058.82666666667,corn
region vi (western visayas),corn,2023-09-01,43058.82666666667,corn
region vi (western visayas),corn,2023-10-01,18485.496666666666,corn
region vi (western visayas),corn,2023-11-01,18485.496666666666,corn
region vi (western visayas),corn,2023-12-01,18485.496666666666,corn
region vi (western visayas),corn,2024-01-01,33886.0,corn
region vi (western visayas),corn,2024-02-01,33886.0,corn
region vi (western visayas),corn,2024-03-01,33886.0,corn
region vi (western visayas),corn,2024-04-01,8469.506666666666,corn
region vi (western visayas),corn,2024-05-01,8469.506666666666,corn
region vi (western visayas),corn,2024-06-01,8469.506666666666,corn
region vi (western visayas),corn,2024-07-01,25757.313333333335,corn
region vi (western visayas),corn,2024-08-01,25757.313333333335,corn
region vi (western visayas),corn,2024-09-01,25757.313333333335,corn
region vi (western visayas),corn,2024-10-01,15325.873333333335,corn
region vi (western visayas),corn,2024-11-01,15325.873333333335,corn
region vi (western visayas),corn,2024-12-01,15325.873333333335,corn
region vi (western visayas),irrigated palay,2020-01-01,99246.73666666668,rice
region vi (western visayas),irrigated palay,2020-02-01,99246.73666666668,rice
region vi (western visayas),irrigated palay,2020-03-01,99246.73666666668,rice
region vi (western visayas),irrigated palay,2020-04-01,25640.463333333333,rice
region vi (western visayas),irrigated palay,2020-05-01,25640.463333333333,rice
region vi (western visayas),irrigated palay,2020-06-01,25640.463333333333,rice
region vi (western visayas),irrigated palay,2020-07-01,125098.0,rice
region vi (western visayas),irrigated palay,2020-08-01,125098.0,rice
region vi (western visayas),irrigated palay,2020-09-01,125098.0,rice
region vi (western visayas),irrigated palay,2020-10-01,118135.36,rice
region vi (western visayas),irrigated palay,2020-11-01,118135.36,rice
region vi (western visayas),irrigated palay,2020-12-01,118135.36,rice
region vi (western visayas),irrigated palay,2021-01-01,106380.66666666667,rice
region vi (western visayas),irrigated palay,2021-02-01,106380.66666666667,rice
region vi (western visayas),irrigated palay,2021-03-01,106380.66666666667,rice
region vi (western visayas),irrigated palay,2021-04-01,31483.426666666666,rice
region vi (western visayas),irrigated palay,2021-05-01,31483.426666666666,rice
region vi (western visayas),irrigated palay,2021-06-01,31483.426666666666,rice
region vi (western visayas),irrigated palay,2021-07-01,130702.44333333334,rice
region vi (western visayas),irrigated palay,2021-08-01,130702.44333333334,rice
region vi (western visayas),irrigated palay,2021-09-01,130702.44333333334,rice
region vi (western visayas),irrigated palay,2021-10-01,108831.93333333333,rice
region vi (western visayas),irrigated palay,2021-11-01,108831.93333333333,rice
region vi (western visayas),irrigated palay,2021-12-01,108831.93333333333,rice
region vi (western visayas),irrigated palay,2022-01-01,101746.61333333334,rice
region vi (western visayas),irrigated palay,2022-02-01,101746.61333333334,rice
region vi (western visayas),irrigated palay,2022-03-01,101746.61333333334,rice
region vi (western visayas),irrigated palay,2022-04-01,28055.343333333334,rice
region vi (western visayas),irrigated palay,2022-05-01,28055.343333333334,rice
region vi (western visayas),irrigated palay,2022-06-01,28055.343333333334,rice
region vi (western visayas),irrigated palay,2022-07-01,136468.87,rice
region vi (western visayas),irrigated palay,2022-08-01,136468.87,rice
region vi (western visayas),irrigated palay,2022-09-01,136468.87,rice
region vi (western visayas),irrigated palay,2022-10-01,104121.90999999999,rice
region vi (western visayas),irrigated palay,2022-11-01,104121.90999999999,rice
region vi (western visayas),irrigated palay,2022-12-01,104121.90999999999,rice
region vi (western visayas),irrigated palay,2023-01-01,107141.23999999999,rice
region vi (western visayas),irrigated palay,2023-02-01,107141.23999999999,rice
region vi (western visayas),irrigated palay,2023-03-01,107141.23999999999,rice
region vi (western visayas),irrigated palay,2023-04-01,25140.326666666664,rice
region vi (western visayas),irrigated palay,2023-05-01,25140.326666666664,rice
region vi (western visayas),irrigated palay,2023-06-01,25140.326666666664,rice
region vi (western visayas),irrigated palay,2023-07-01,120078.53000000001,rice
region vi (western visayas),irrigated palay,2023-08-01,120078.53000000001,rice
region vi (western visayas),irrigated palay,2023-09-01,120078.53000000001,rice
region vi (western visayas),irrigated palay,2023-10-01,119517.67333333334,rice
region vi (western visayas),irrigated palay,2023-11-01,119517.67333333334,rice
region vi (western visayas),irrigated palay,2023-12-01,119517.67333333334,rice
region vi (western visayas),irrigated palay,2024-01-01,102220.91333333333,rice
region vi (western visayas),irrigated palay,2024-02-01,102220.91333333333,rice
region vi (western visayas),irrigated palay,2024-03-01,102220.91333333333,rice
region vi (western visayas),irrigated palay,2024-04-01,20497.536666666667,rice
region vi (western visayas),irrigated palay,2024-05-01,20497.536666666667,rice
region vi (western visayas),irrigated palay,2024-06-01,20497.536666666667,rice
region vi (western visayas),irrigated palay,2024-07-01,70373.36666666667,rice
region vi (western visayas),irrigated palay,2024-08-01,70373.36666666667,rice
region vi (western visayas),irrigated palay,2024-09-01,70373.36666666667,rice
region vi (western visayas),irrigated palay,2024-10-01,117869.45,rice
region vi (western visayas),irrigated palay,2024-11-01,117869.45,rice
region vi (western visayas),irrigated palay,2024-12-01,117869.45,rice
region vi (western visayas),palay,2020-01-01,210878.61666666667,rice
region vi (western visayas),palay,2020-02-01,210878.61666666667,rice
region vi (western visayas),palay,2020-03-01,210878.61666666667,rice
region vi (western visayas),palay,2020-04-01,40398.79666666667,rice
region vi (western visayas),palay,2020-05-01,40398.79666666667,rice
region vi (western visayas),palay,2020-06-01,40398.79666666667,rice
region vi (western visayas),palay,2020-07-01,248242.26333333334,rice
region vi (western visayas),palay,2020-08-01,248242.26333333334,rice
region vi (western visayas),palay,2020-09-01,248242.26333333334,rice
region vi (western visayas),palay,2020-10-01,265673.5733333333,rice
region vi (western visayas),palay,2020-11-01,265673.5733333333,rice
region vi (western visayas),palay,2020-12-01,265673.5733333333,rice
region vi (western visayas),palay,2021-01-01,219792.66666666666,rice
region vi (western visayas),palay,2021-02-01,219792.66666666666,rice
region vi (western visayas),palay,2021-03-01,219792.66666666666,rice
region vi (western visayas),palay,2021-04-01,53074.09333333333,rice
region vi (western visayas),palay,2021-05-01,53074.09333333333,rice
region vi (western visayas),palay,2021-06-01,53074.09333333333,rice
region vi (western visayas),palay,2021-07-01,271114.94,rice
region vi (western visayas),palay,2021-08-01,271114.94,rice
region vi (western visayas),palay,2021-09-01,271114.94,rice
region vi (western visayas),palay,2021-10-01,241652.44666666666,rice
region vi (western visayas),palay,2021-11-01,241652.44666666666,rice
region vi (western visayas),palay,2021-12-01,241652.44666666666,rice
region vi (western visayas),palay,2022-01-01,215429.49333333332,rice
region vi (western visayas),palay,2022-02-01,215429.49333333332,rice
region vi (western visayas),palay,2022-03-01,215429.49333333332,rice
region vi (western visayas),palay,2022-04-01,44872.920000000006,rice
region vi (western visayas),palay,2022-05-01,44872.920000000006,rice
region vi (western visayas),palay,2022-06-01,44872.920000000006,rice
region vi (western visayas),palay,2022-07-01,283830.0466666667,rice
region vi (western visayas),palay,2022-08-01,283830.0466666667,rice
region vi (western visayas),palay,2022-09-01,283830.0466666667,rice
region vi (western visayas),palay,2022-10-01,229732.1133333333,rice
region vi (western visayas),palay,2022-11-01,229732.1133333333,rice
region vi (western visayas),palay,2022-12-01,229732.1133333333,rice
region vi (western visayas),palay,2023-01-01,222340.29666666666,rice
region vi (western visayas),palay,2023-02-01,222340.29666666666,rice
region vi (western visayas),palay,2023-03-01,222340.29666666666,rice
region vi (western visayas),palay,2023-04-01,43158.64666666667,rice
region vi (western visayas),palay,2023-05-01,43158.64666666667,rice
region vi (western visayas),palay,2023-06-01,43158.64666666667,rice
region vi (western visayas),palay,2023-07-01,242214.0,rice
region vi (western visayas),palay,2023-08-01,242214.0,rice
region vi (western visayas),palay,2023-09-01,242214.0,rice
region vi (western visayas),palay,2023-10-01,246673.16666666666,rice
region vi (western visayas),palay,2023-11-01,246673.16666666666,rice
region vi (western visayas),palay,2023-12-01,246673.16666666666,rice
region vi (western visayas),palay,2024-01-01,216045.30333333334,rice
region vi (western visayas),palay,2024-02-01,216045.30333333334,rice
region vi (western visayas),palay,2024-03-01,216045.30333333334,rice
region vi (western visayas),palay,2024-04-01,27606.39333333333,rice
region vi (western visayas),palay,2024-05-01,27606.39333333333,rice
region vi (western visayas),palay,2024-06-01,27606.39333333333,rice
region vi (western visayas),palay,2024-07-01,113947.98666666668,rice
region vi (western visayas),palay,2024-08-01,113947.98666666668,rice
region vi (western visayas),palay,2024-09-01,113947.98666666668,rice
region vi (western visayas),palay,2024-10-01,272856.35666666663,rice
region vi (western visayas),palay,2024-11-01,272856.35666666663,rice
region vi (western visayas),palay,2024-12-01,272856.35666666663,rice
region vi (western visayas),rainfed palay,2020-01-01,111631.88,rice
region vi (western visayas),rainfed palay,2020-02-01,111631.88,rice
region vi (western visayas),rainfed palay,2020-03-01,111631.88,rice
region vi (western visayas),rainfed palay,2020-04-01,14758.333333333334,rice
region vi (western visayas),rainfed palay,2020-05-01,14758.333333333334,rice
region vi (western visayas),rainfed palay,2020-06-01,14758.333333333334,rice
region vi (western visayas),rainfed palay,2020-07-01,123144.26333333332,rice
region vi (western visayas),rainfed palay,2020-08-01,123144.26333333332,rice
region vi (western visayas),rainfed palay,2020-09-01,123144.26333333332,rice
region vi (western visayas),rainfed palay,2020-10-01,147538.21333333335,rice
region vi (western visayas),rainfed palay,2020-11-01,147538.21333333335,rice
region vi (western visayas),rainfed palay,2020-12-01,147538.21333333335,rice
region vi (western visayas),rainfed palay,2021-01-01,113412.0,rice
region vi (western visayas),rainfed palay,2021-02-01,113412.0,rice
region vi (western visayas),rainfed palay,2021-03-01,113412.0,rice
region vi (western visayas),rainfed palay,2021-04-01,21590.666666666668,rice
region vi (western visayas),rainfed palay,2021-05-01,21590.666666666668,rice
region vi (western visayas),rainfed palay,2021-06-01,21590.666666666668,rice
region vi (western visayas),rainfed palay,2021-07-01,140412.49666666667,rice
region vi (western visayas),rainfed palay,2021-08-01,140412.49666666667,rice
region vi (western visayas),rainfed palay,2021-09-01,140412.49666666667,rice
region vi (western visayas),rainfed palay,2021-10-01,132820.51333333334,rice
region vi (western visayas),rainfed palay,2021-11-01,132820.51333333334,rice
region vi (western visayas),rainfed palay,2021-12-01,132820.51333333334,rice
region vi (western visayas),rainfed palay,2022-01-01,113682.88,rice
region vi (western visayas),rainfed palay,2022-02-01,113682.88,rice
region vi (western visayas),rainfed palay,2022-03-01,113682.88,rice
region vi (western visayas),rainfed palay,2022-04-01,16817.576666666668,rice
region vi (western visayas),rainfed palay,2022-05-01,16817.576666666668,rice
region vi (western visayas),rainfed palay,2022-06-01,16817.576666666668,rice
region vi (western visayas),rainfed palay,2022-07-01,147361.17666666667,rice
region vi (western visayas),rainfed palay,2022-08-01,147361.17666666667,rice
region vi (western visayas),rainfed palay,2022-09-01,147361.17666666667,rice
region vi (western visayas),rainfed palay,2022-10-01,125610.20333333332,rice
region vi (western visayas),rainfed palay,2022-11-01,125610.20333333332,rice
region vi (western visayas),rainfed palay,2022-12-01,125610.20333333332,rice
region vi (western visayas),rainfed palay,2023-01-01,115199.05666666666,rice
region vi (western visayas),rainfed palay,2023-02-01,115199.05666666666,rice
region vi (western visayas),rainfed palay,2023-03-01,115199.05666666666,rice
region vi (western visayas),rainfed palay,2023-04-01,18018.32,rice
region vi (western visayas),rainfed palay,2023-05-01,18018.32,rice
region vi (western visayas),rainfed palay,2023-06-01,18018.32,rice
region vi (western visayas),rainfed palay,2023-07-01,122135.46999999999,rice
